Applicant_ID,default_status
Apcnt_1044788,1
Apcnt_1044792,1
Apcnt_1044800,1
Apcnt_1044820,1
Apcnt_1044860,1
Apcnt_1044864,1
Apcnt_1044892,1
Apcnt_1044916,1
Apcnt_1044920,1
Apcnt_1044928,1
Apcnt_1044932,1
Apcnt_1044940,1
Apcnt_1044944,1
Apcnt_1044948,1
Apcnt_1044960,1
Apcnt_1044964,1
Apcnt_1044972,1
Apcnt_1044984,1
Apcnt_1044988,1
Apcnt_1045008,1
Apcnt_1045012,1
Apcnt_1045020,1
Apcnt_1045024,1
Apcnt_1045052,1
Apcnt_1045064,1
Apcnt_1045068,1
Apcnt_1045104,1
Apcnt_1045124,1
Apcnt_1045132,1
Apcnt_1045180,1
Apcnt_1045184,1
Apcnt_1045188,1
Apcnt_1045192,1
Apcnt_1045196,1
Apcnt_1045212,1
Apcnt_1045220,1
Apcnt_1045224,1
Apcnt_1045236,1
Apcnt_1045240,1
Apcnt_1045252,1
Apcnt_1045276,1
Apcnt_1045288,1
Apcnt_1045304,1
Apcnt_1045324,1
Apcnt_1045336,1
Apcnt_1045344,1
Apcnt_1045356,1
Apcnt_1045396,1
Apcnt_1045404,1
Apcnt_1045432,1
Apcnt_1045436,1
Apcnt_1045440,1
Apcnt_1045444,1
Apcnt_1045456,1
Apcnt_1045460,1
Apcnt_1045480,1
Apcnt_1045488,1
Apcnt_1045492,1
Apcnt_1045504,1
Apcnt_1045528,1
Apcnt_1045548,1
Apcnt_1045580,1
Apcnt_1045612,1
Apcnt_1045616,1
Apcnt_1045624,1
Apcnt_1045628,1
Apcnt_1045640,1
Apcnt_1045652,1
Apcnt_1045656,1
Apcnt_1045680,1
Apcnt_1045712,1
Apcnt_1045724,1
Apcnt_1045736,1
Apcnt_1045748,1
Apcnt_1045768,1
Apcnt_1045784,1
Apcnt_1045800,1
Apcnt_1045812,1
Apcnt_1045824,1
Apcnt_1045828,1
Apcnt_1045836,1
Apcnt_1045844,1
Apcnt_1045852,1
Apcnt_1045872,1
Apcnt_1045892,1
Apcnt_1045896,1
Apcnt_1045900,1
Apcnt_1045912,1
Apcnt_1045932,1
Apcnt_1045952,1
Apcnt_1045976,1
Apcnt_1045984,1
Apcnt_1045992,1
Apcnt_1046012,1
Apcnt_1046044,1
Apcnt_1046056,1
Apcnt_1046060,1
Apcnt_1046072,1
Apcnt_1046076,1
Apcnt_1046092,1
Apcnt_1046100,1
Apcnt_1046104,1
Apcnt_1046108,1
Apcnt_1046112,1
Apcnt_1046116,1
Apcnt_1046124,1
Apcnt_1046140,1
Apcnt_1046144,1
Apcnt_1046172,1
Apcnt_1046188,1
Apcnt_1046196,1
Apcnt_1046208,1
Apcnt_1046224,1
Apcnt_1046228,1
Apcnt_1046232,1
Apcnt_1046236,1
Apcnt_1046288,1
Apcnt_1046312,1
Apcnt_1046324,1
Apcnt_1046328,1
Apcnt_1046340,1
Apcnt_1046356,1
Apcnt_1046372,1
Apcnt_1046380,1
Apcnt_1046404,1
Apcnt_1046408,1
Apcnt_1046416,1
Apcnt_1046420,1
Apcnt_1046448,1
Apcnt_1046476,1
Apcnt_1046480,1
Apcnt_1046508,1
Apcnt_1046512,1
Apcnt_1046516,1
Apcnt_1046552,1
Apcnt_1046564,1
Apcnt_1046568,1
Apcnt_1046600,1
Apcnt_1046620,1
Apcnt_1046660,1
Apcnt_1046672,1
Apcnt_1046676,1
Apcnt_1046680,1
Apcnt_1046688,1
Apcnt_1046692,1
Apcnt_1046696,1
Apcnt_1046712,1
Apcnt_1046716,1
Apcnt_1046764,1
Apcnt_1046776,1
Apcnt_1046784,1
Apcnt_1046788,1
Apcnt_1046792,1
Apcnt_1046804,1
Apcnt_1046808,1
Apcnt_1046864,1
Apcnt_1046868,1
Apcnt_1046876,1
Apcnt_1046892,1
Apcnt_1046904,1
Apcnt_1046916,1
Apcnt_1046924,1
Apcnt_1046980,1
Apcnt_1046984,1
Apcnt_1046988,1
Apcnt_1046996,1
Apcnt_1047008,1
Apcnt_1047028,1
Apcnt_1047032,1
Apcnt_1047036,1
Apcnt_1047044,1
Apcnt_1047048,1
Apcnt_1047056,1
Apcnt_1047060,1
Apcnt_1047092,1
Apcnt_1047100,1
Apcnt_1047104,1
Apcnt_1047132,1
Apcnt_1047144,1
Apcnt_1047164,1
Apcnt_1047172,1
Apcnt_1047176,1
Apcnt_1047180,1
Apcnt_1047188,1
Apcnt_1047192,1
Apcnt_1047196,1
Apcnt_1047248,1
Apcnt_1047260,1
Apcnt_1047264,1
Apcnt_1047276,1
Apcnt_1047284,1
Apcnt_1047292,1
Apcnt_1047316,1
Apcnt_1047320,1
Apcnt_1047328,1
Apcnt_1047344,1
Apcnt_1047356,1
Apcnt_1047360,1
Apcnt_1047368,1
Apcnt_1047392,1
Apcnt_1047408,1
Apcnt_1047428,1
Apcnt_1047436,1
Apcnt_1047472,1
Apcnt_1047476,1
Apcnt_1047484,1
Apcnt_1047488,1
Apcnt_1047492,1
Apcnt_1047532,1
Apcnt_1047564,1
Apcnt_1047592,1
Apcnt_1047596,1
Apcnt_1047600,1
Apcnt_1047640,1
Apcnt_1047648,1
Apcnt_1047656,1
Apcnt_1047664,1
Apcnt_1047668,1
Apcnt_1047676,1
Apcnt_1047684,1
Apcnt_1047696,1
Apcnt_1047700,1
Apcnt_1047744,1
Apcnt_1047752,1
Apcnt_1047792,1
Apcnt_1047800,1
Apcnt_1047804,1
Apcnt_1047808,1
Apcnt_1047816,1
Apcnt_1047828,1
Apcnt_1047836,1
Apcnt_1047852,1
Apcnt_1047864,1
Apcnt_1047872,1
Apcnt_1047880,1
Apcnt_1047916,1
Apcnt_1047932,1
Apcnt_1047976,1
Apcnt_1047980,1
Apcnt_1047996,1
Apcnt_1048008,1
Apcnt_1048016,1
Apcnt_1048028,1
Apcnt_1048040,1
Apcnt_1048056,1
Apcnt_1048064,1
Apcnt_1048092,1
Apcnt_1048100,1
Apcnt_1048104,1
Apcnt_1048136,1
Apcnt_1048196,1
Apcnt_1048200,1
Apcnt_1048240,1
Apcnt_1048248,1
Apcnt_1048256,1
Apcnt_1048292,1
Apcnt_1048300,1
Apcnt_1048308,1
Apcnt_1048320,1
Apcnt_1048332,1
Apcnt_1048340,1
Apcnt_1048344,1
Apcnt_1048352,1
Apcnt_1048356,1
Apcnt_1048360,1
Apcnt_1048368,1
Apcnt_1048376,1
Apcnt_1048380,1
Apcnt_1048384,1
Apcnt_1048396,1
Apcnt_1048400,1
Apcnt_1048416,1
Apcnt_1048444,1
Apcnt_1048456,1
Apcnt_1048472,1
Apcnt_1048476,1
Apcnt_1048488,1
Apcnt_1048496,1
Apcnt_1048504,1
Apcnt_1048512,1
Apcnt_1048536,1
Apcnt_1048552,1
Apcnt_1048564,1
Apcnt_1048568,1
Apcnt_1048576,1
Apcnt_1048584,1
Apcnt_1048620,1
Apcnt_1048632,1
Apcnt_1048636,1
Apcnt_1048640,1
Apcnt_1048652,1
Apcnt_1048660,1
Apcnt_1048680,1
Apcnt_1048684,1
Apcnt_1048688,1
Apcnt_1048696,1
Apcnt_1048704,1
Apcnt_1048720,1
Apcnt_1048740,1
Apcnt_1048752,1
Apcnt_1048756,1
Apcnt_1048764,1
Apcnt_1048780,1
Apcnt_1048792,1
Apcnt_1048804,1
Apcnt_1048832,1
Apcnt_1048852,1
Apcnt_1048856,1
Apcnt_1048860,1
Apcnt_1048864,1
Apcnt_1048872,1
Apcnt_1048884,1
Apcnt_1048888,1
Apcnt_1048916,1
Apcnt_1048928,1
Apcnt_1048944,1
Apcnt_1048992,1
Apcnt_1049000,1
Apcnt_1049008,1
Apcnt_1049052,1
Apcnt_1049100,1
Apcnt_1049104,1
Apcnt_1049116,1
Apcnt_1049120,1
Apcnt_1049148,1
Apcnt_1049156,1
Apcnt_1049168,1
Apcnt_1049200,1
Apcnt_1049220,1
Apcnt_1049236,1
Apcnt_1049240,1
Apcnt_1049260,1
Apcnt_1049264,1
Apcnt_1049280,1
Apcnt_1049288,1
Apcnt_1049296,1
Apcnt_1049308,1
Apcnt_1049312,1
Apcnt_1049332,1
Apcnt_1049340,1
Apcnt_1049368,1
Apcnt_1049388,1
Apcnt_1049400,1
Apcnt_1049404,1
Apcnt_1049408,1
Apcnt_1049412,1
Apcnt_1049484,1
Apcnt_1049488,1
Apcnt_1049504,1
Apcnt_1049512,1
Apcnt_1049520,1
Apcnt_1049524,1
Apcnt_1049532,1
Apcnt_1049544,1
Apcnt_1049568,1
Apcnt_1049576,1
Apcnt_1049584,1
Apcnt_1049592,1
Apcnt_1049596,1
Apcnt_1049608,1
Apcnt_1049616,1
Apcnt_1049620,1
Apcnt_1049636,1
Apcnt_1049640,1
Apcnt_1049656,1
Apcnt_1049664,1
Apcnt_1049676,1
Apcnt_1049680,1
Apcnt_1049700,1
Apcnt_1049708,1
Apcnt_1049748,1
Apcnt_1049764,1
Apcnt_1049768,1
Apcnt_1049772,1
Apcnt_1049776,1
Apcnt_1049800,1
Apcnt_1049820,1
Apcnt_1049824,1
Apcnt_1049832,1
Apcnt_1049844,1
Apcnt_1049852,1
Apcnt_1049856,1
Apcnt_1049864,1
Apcnt_1049884,1
Apcnt_1049908,1
Apcnt_1049912,1
Apcnt_1049932,1
Apcnt_1049936,1
Apcnt_1049948,1
Apcnt_1049964,1
Apcnt_1049972,1
Apcnt_1049976,1
Apcnt_1049984,1
Apcnt_1049988,1
Apcnt_1050000,1
Apcnt_1050028,1
Apcnt_1050040,1
Apcnt_1050076,1
Apcnt_1050084,1
Apcnt_1050088,1
Apcnt_1050092,1
Apcnt_1050104,1
Apcnt_1050108,1
Apcnt_1050120,1
Apcnt_1050144,1
Apcnt_1050156,1
Apcnt_1050164,1
Apcnt_1050168,1
Apcnt_1050172,1
Apcnt_1050192,1
Apcnt_1050208,1
Apcnt_1050216,1
Apcnt_1050240,1
Apcnt_1050244,1
Apcnt_1050260,1
Apcnt_1050264,1
Apcnt_1050272,1
Apcnt_1050276,1
Apcnt_1050284,1
Apcnt_1050296,1
Apcnt_1050324,1
Apcnt_1050340,1
Apcnt_1050348,1
Apcnt_1050368,1
Apcnt_1050376,1
Apcnt_1050384,1
Apcnt_1050388,1
Apcnt_1050404,1
Apcnt_1050408,1
Apcnt_1050452,1
Apcnt_1050468,1
Apcnt_1050488,1
Apcnt_1050500,1
Apcnt_1050504,1
Apcnt_1050508,1
Apcnt_1050544,1
Apcnt_1050556,1
Apcnt_1050568,1
Apcnt_1050576,1
Apcnt_1050580,1
Apcnt_1050600,1
Apcnt_1050604,1
Apcnt_1050612,1
Apcnt_1050648,1
Apcnt_1050660,1
Apcnt_1050708,1
Apcnt_1050716,1
Apcnt_1050720,1
Apcnt_1050724,1
Apcnt_1050728,1
Apcnt_1050736,1
Apcnt_1050740,1
Apcnt_1050764,1
Apcnt_1050768,1
Apcnt_1050780,1
Apcnt_1050788,1
Apcnt_1050808,1
Apcnt_1050816,1
Apcnt_1050820,1
Apcnt_1050824,1
Apcnt_1050848,1
Apcnt_1050868,1
Apcnt_1050872,1
Apcnt_1050920,1
Apcnt_1050940,1
Apcnt_1050944,1
Apcnt_1050952,1
Apcnt_1050956,1
Apcnt_1050964,1
Apcnt_1050980,1
Apcnt_1050988,1
Apcnt_1051008,1
Apcnt_1051024,1
Apcnt_1051036,1
Apcnt_1051044,1
Apcnt_1051048,1
Apcnt_1051056,1
Apcnt_1051072,1
Apcnt_1051080,1
Apcnt_1051092,1
Apcnt_1051096,1
Apcnt_1051132,1
Apcnt_1051140,1
Apcnt_1051144,1
Apcnt_1051156,1
Apcnt_1051168,1
Apcnt_1051172,1
Apcnt_1051180,1
Apcnt_1051196,1
Apcnt_1051208,1
Apcnt_1051220,1
Apcnt_1051224,1
Apcnt_1051232,1
Apcnt_1051236,1
Apcnt_1051252,1
Apcnt_1051260,1
Apcnt_1051276,1
Apcnt_1051284,1
Apcnt_1051312,1
Apcnt_1051320,1
Apcnt_1051336,1
Apcnt_1051348,1
Apcnt_1051360,1
Apcnt_1051384,1
Apcnt_1051392,1
Apcnt_1051404,1
Apcnt_1051408,1
Apcnt_1051428,1
Apcnt_1051444,1
Apcnt_1051448,1
Apcnt_1051456,1
Apcnt_1051492,1
Apcnt_1051516,1
Apcnt_1051520,1
Apcnt_1051536,1
Apcnt_1051572,1
Apcnt_1051592,1
Apcnt_1051600,1
Apcnt_1051608,1
Apcnt_1051612,1
Apcnt_1051632,1
Apcnt_1051636,1
Apcnt_1051640,1
Apcnt_1051648,1
Apcnt_1051660,1
Apcnt_1051664,1
Apcnt_1051668,1
Apcnt_1051728,1
Apcnt_1051732,1
Apcnt_1051736,1
Apcnt_1051744,1
Apcnt_1051752,1
Apcnt_1051764,1
Apcnt_1051772,1
Apcnt_1051844,1
Apcnt_1051856,1
Apcnt_1051868,1
Apcnt_1051872,1
Apcnt_1051876,1
Apcnt_1051884,1
Apcnt_1051892,1
Apcnt_1051896,1
Apcnt_1051900,1
Apcnt_1051904,1
Apcnt_1051912,1
Apcnt_1051924,1
Apcnt_1051932,1
Apcnt_1051976,1
Apcnt_1052000,1
Apcnt_1052024,1
Apcnt_1052064,1
Apcnt_1052068,1
Apcnt_1052140,1
Apcnt_1052144,1
Apcnt_1052172,1
Apcnt_1052188,1
Apcnt_1052192,1
Apcnt_1052200,1
Apcnt_1052204,1
Apcnt_1052208,1
Apcnt_1052220,1
Apcnt_1052232,1
Apcnt_1052244,1
Apcnt_1052248,1
Apcnt_1052256,1
Apcnt_1052268,1
Apcnt_1052292,1
Apcnt_1052316,1
Apcnt_1052344,1
Apcnt_1052352,1
Apcnt_1052368,1
Apcnt_1052400,1
Apcnt_1052408,1
Apcnt_1052416,1
Apcnt_1052428,1
Apcnt_1052432,1
Apcnt_1052440,1
Apcnt_1052448,1
Apcnt_1052456,1
Apcnt_1052464,1
Apcnt_1052488,1
Apcnt_1052492,1
Apcnt_1052516,1
Apcnt_1052528,1
Apcnt_1052560,1
Apcnt_1052564,1
Apcnt_1052572,1
Apcnt_1052576,1
Apcnt_1052588,1
Apcnt_1052608,1
Apcnt_1052612,1
Apcnt_1052652,1
Apcnt_1052664,1
Apcnt_1052672,1
Apcnt_1052676,1
Apcnt_1052688,1
Apcnt_1052692,1
Apcnt_1052700,1
Apcnt_1052732,1
Apcnt_1052740,1
Apcnt_1052756,1
Apcnt_1052780,1
Apcnt_1052784,1
Apcnt_1052796,1
Apcnt_1052800,1
Apcnt_1052808,1
Apcnt_1052812,1
Apcnt_1052820,1
Apcnt_1052832,1
Apcnt_1052836,1
Apcnt_1052888,1
Apcnt_1052896,1
Apcnt_1052908,1
Apcnt_1052912,1
Apcnt_1052920,1
Apcnt_1052924,1
Apcnt_1052952,1
Apcnt_1052964,1
Apcnt_1052968,1
Apcnt_1052976,1
Apcnt_1052980,1
Apcnt_1052984,1
Apcnt_1052988,1
Apcnt_1053004,1
Apcnt_1053016,1
Apcnt_1053020,1
Apcnt_1053028,1
Apcnt_1053048,1
Apcnt_1053056,1
Apcnt_1053060,1
Apcnt_1053076,1
Apcnt_1053084,1
Apcnt_1053088,1
Apcnt_1053116,1
Apcnt_1053120,1
Apcnt_1053124,1
Apcnt_1053128,1
Apcnt_1053132,1
Apcnt_1053136,1
Apcnt_1053140,1
Apcnt_1053144,1
Apcnt_1053148,1
Apcnt_1053172,1
Apcnt_1053180,1
Apcnt_1053188,1
Apcnt_1053212,1
Apcnt_1053220,1
Apcnt_1053224,1
Apcnt_1053236,1
Apcnt_1053244,1
Apcnt_1053248,1
Apcnt_1053260,1
Apcnt_1053268,1
Apcnt_1053276,1
Apcnt_1053280,1
Apcnt_1053292,1
Apcnt_1053308,1
Apcnt_1053312,1
Apcnt_1053328,1
Apcnt_1053340,1
Apcnt_1053344,1
Apcnt_1053364,1
Apcnt_1053376,1
Apcnt_1053388,1
Apcnt_1053392,1
Apcnt_1053416,1
Apcnt_1053460,1
Apcnt_1053528,1
Apcnt_1053536,1
Apcnt_1053540,1
Apcnt_1053552,1
Apcnt_1053620,1
Apcnt_1053632,1
Apcnt_1053684,1
Apcnt_1053696,1
Apcnt_1053708,1
Apcnt_1053712,1
Apcnt_1053720,1
Apcnt_1053744,1
Apcnt_1053756,1
Apcnt_1053760,1
Apcnt_1053764,1
Apcnt_1053776,1
Apcnt_1053780,1
Apcnt_1053804,1
Apcnt_1053812,1
Apcnt_1053816,1
Apcnt_1053820,1
Apcnt_1053828,1
Apcnt_1053844,1
Apcnt_1053856,1
Apcnt_1053860,1
Apcnt_1053876,1
Apcnt_1053912,1
Apcnt_1053924,1
Apcnt_1053928,1
Apcnt_1053944,1
Apcnt_1053952,1
Apcnt_1053988,1
Apcnt_1053992,1
Apcnt_1053996,1
Apcnt_1054000,1
Apcnt_1054008,1
Apcnt_1054012,1
Apcnt_1054016,1
Apcnt_1054040,1
Apcnt_1054048,1
Apcnt_1054056,1
Apcnt_1054060,1
Apcnt_1054120,1
Apcnt_1054136,1
Apcnt_1054156,1
Apcnt_1054164,1
Apcnt_1054188,1
Apcnt_1054192,1
Apcnt_1054220,1
Apcnt_1054224,1
Apcnt_1054264,1
Apcnt_1054280,1
Apcnt_1054300,1
Apcnt_1054304,1
Apcnt_1054320,1
Apcnt_1054336,1
Apcnt_1054340,1
Apcnt_1054344,1
Apcnt_1054348,1
Apcnt_1054360,1
Apcnt_1054364,1
Apcnt_1054368,1
Apcnt_1054372,1
Apcnt_1054384,1
Apcnt_1054400,1
Apcnt_1054404,1
Apcnt_1054424,1
Apcnt_1054488,1
Apcnt_1054504,1
Apcnt_1054540,1
Apcnt_1054568,1
Apcnt_1054576,1
Apcnt_1054592,1
Apcnt_1054604,1
Apcnt_1054612,1
Apcnt_1054624,1
Apcnt_1054636,1
Apcnt_1054640,1
Apcnt_1054644,1
Apcnt_1054652,1
Apcnt_1054664,1
Apcnt_1054672,1
Apcnt_1054704,1
Apcnt_1054716,1
Apcnt_1054720,1
Apcnt_1054736,1
Apcnt_1054752,1
Apcnt_1054760,1
Apcnt_1054764,1
Apcnt_1054772,1
Apcnt_1054792,1
Apcnt_1054804,1
Apcnt_1054808,1
Apcnt_1054812,1
Apcnt_1054832,1
Apcnt_1054852,1
Apcnt_1054868,1
Apcnt_1054884,1
Apcnt_1054896,1
Apcnt_1054900,1
Apcnt_1054908,1
Apcnt_1054920,1
Apcnt_1054936,1
Apcnt_1054940,1
Apcnt_1054944,1
Apcnt_1054968,1
Apcnt_1054972,1
Apcnt_1054980,1
Apcnt_1054984,1
Apcnt_1055008,1
Apcnt_1055044,1
Apcnt_1055048,1
Apcnt_1055056,1
Apcnt_1055068,1
Apcnt_1055072,1
Apcnt_1055076,1
Apcnt_1055084,1
Apcnt_1055088,1
Apcnt_1055132,1
Apcnt_1055140,1
Apcnt_1055188,1
Apcnt_1055196,1
Apcnt_1055200,1
Apcnt_1055212,1
Apcnt_1055216,1
Apcnt_1055220,1
Apcnt_1055224,1
Apcnt_1055228,1
Apcnt_1055240,1
Apcnt_1055280,1
Apcnt_1055284,1
Apcnt_1055344,1
Apcnt_1055348,1
Apcnt_1055356,1
Apcnt_1055368,1
Apcnt_1055372,1
Apcnt_1055376,1
Apcnt_1055380,1
Apcnt_1055388,1
Apcnt_1055392,1
Apcnt_1055404,1
Apcnt_1055412,1
Apcnt_1055424,1
Apcnt_1055444,1
Apcnt_1055448,1
Apcnt_1055460,1
Apcnt_1055480,1
Apcnt_1055484,1
Apcnt_1055496,1
Apcnt_1055516,1
Apcnt_1055532,1
Apcnt_1055536,1
Apcnt_1055544,1
Apcnt_1055568,1
Apcnt_1055572,1
Apcnt_1055576,1
Apcnt_1055580,1
Apcnt_1055588,1
Apcnt_1055596,1
Apcnt_1055600,1
Apcnt_1055632,1
Apcnt_1055636,1
Apcnt_1055640,1
Apcnt_1055644,1
Apcnt_1055648,1
Apcnt_1055656,1
Apcnt_1055660,1
Apcnt_1055672,1
Apcnt_1055680,1
Apcnt_1055688,1
Apcnt_1055704,1
Apcnt_1055720,1
Apcnt_1055724,1
Apcnt_1055744,1
Apcnt_1055752,1
Apcnt_1055760,1
Apcnt_1055772,1
Apcnt_1055788,1
Apcnt_1055800,1
Apcnt_1055852,1
Apcnt_1055856,1
Apcnt_1055864,1
Apcnt_1055872,1
Apcnt_1055888,1
Apcnt_1055896,1
Apcnt_1055900,1
Apcnt_1055904,1
Apcnt_1055912,1
Apcnt_1055924,1
Apcnt_1055928,1
Apcnt_1055952,1
Apcnt_1055972,1
Apcnt_1055976,1
Apcnt_1055988,1
Apcnt_1055992,1
Apcnt_1055996,1
Apcnt_1056000,1
Apcnt_1056008,1
Apcnt_1056032,1
Apcnt_1056052,1
Apcnt_1056056,1
Apcnt_1056072,1
Apcnt_1056084,1
Apcnt_1056088,1
Apcnt_1056104,1
Apcnt_1056124,1
Apcnt_1056128,1
Apcnt_1056136,1
Apcnt_1056172,1
Apcnt_1056184,1
Apcnt_1056188,1
Apcnt_1056220,1
Apcnt_1056228,1
Apcnt_1056264,1
Apcnt_1056280,1
Apcnt_1056284,1
Apcnt_1056292,1
Apcnt_1056296,1
Apcnt_1056304,1
Apcnt_1056324,1
Apcnt_1056340,1
Apcnt_1056344,1
Apcnt_1056352,1
Apcnt_1056364,1
Apcnt_1056368,1
Apcnt_1056380,1
Apcnt_1056392,1
Apcnt_1056448,1
Apcnt_1056460,1
Apcnt_1056468,1
Apcnt_1056500,1
Apcnt_1056524,1
Apcnt_1056536,1
Apcnt_1056544,1
Apcnt_1056556,1
Apcnt_1056564,1
Apcnt_1056588,1
Apcnt_1056636,1
Apcnt_1056668,1
Apcnt_1056676,1
Apcnt_1056692,1
Apcnt_1056704,1
Apcnt_1056716,1
Apcnt_1056724,1
Apcnt_1056728,1
Apcnt_1056744,1
Apcnt_1056760,1
Apcnt_1056780,1
Apcnt_1056784,1
Apcnt_1056788,1
Apcnt_1056792,1
Apcnt_1056800,1
Apcnt_1056808,1
Apcnt_1056824,1
Apcnt_1056832,1
Apcnt_1056836,1
Apcnt_1056844,1
Apcnt_1056852,1
Apcnt_1056856,1
Apcnt_1056860,1
Apcnt_1056868,1
Apcnt_1056872,1
Apcnt_1056880,1
Apcnt_1056892,1
Apcnt_1056896,1
Apcnt_1056900,1
Apcnt_1056916,1
Apcnt_1056924,1
Apcnt_1056948,1
Apcnt_1056976,1
Apcnt_1056980,1
Apcnt_1056984,1
Apcnt_1056992,1
Apcnt_1057008,1
Apcnt_1057016,1
Apcnt_1057020,1
Apcnt_1057052,1
Apcnt_1057076,1
Apcnt_1057084,1
Apcnt_1057088,1
Apcnt_1057092,1
Apcnt_1057096,1
Apcnt_1057136,1
Apcnt_1057160,1
Apcnt_1057164,1
Apcnt_1057184,1
Apcnt_1057188,1
Apcnt_1057192,1
Apcnt_1057196,1
Apcnt_1057212,1
Apcnt_1057216,1
Apcnt_1057220,1
Apcnt_1057236,1
Apcnt_1057244,1
Apcnt_1057264,1
Apcnt_1057276,1
Apcnt_1057296,1
Apcnt_1057308,1
Apcnt_1057328,1
Apcnt_1057336,1
Apcnt_1057348,1
Apcnt_1057392,1
Apcnt_1057396,1
Apcnt_1057416,1
Apcnt_1057428,1
Apcnt_1057432,1
Apcnt_1057436,1
Apcnt_1057444,1
Apcnt_1057448,1
Apcnt_1057452,1
Apcnt_1057464,1
Apcnt_1057480,1
Apcnt_1057484,1
Apcnt_1057488,1
Apcnt_1057504,1
Apcnt_1057532,1
Apcnt_1057536,1
Apcnt_1057540,1
Apcnt_1057548,1
Apcnt_1057556,1
Apcnt_1057576,1
Apcnt_1057588,1
Apcnt_1057596,1
Apcnt_1057600,1
Apcnt_1057628,1
Apcnt_1057636,1
Apcnt_1057656,1
Apcnt_1057660,1
Apcnt_1057664,1
Apcnt_1057684,1
Apcnt_1057692,1
Apcnt_1057704,1
Apcnt_1057724,1
Apcnt_1057728,1
Apcnt_1057736,1
Apcnt_1057740,1
Apcnt_1057752,1
Apcnt_1057760,1
Apcnt_1057796,1
Apcnt_1057804,1
Apcnt_1057808,1
Apcnt_1057820,1
Apcnt_1057824,1
Apcnt_1057840,1
Apcnt_1057844,1
Apcnt_1057848,1
Apcnt_1057880,1
Apcnt_1057884,1
Apcnt_1057892,1
Apcnt_1057900,1
Apcnt_1057904,1
Apcnt_1057916,1
Apcnt_1057920,1
Apcnt_1057948,1
Apcnt_1057960,1
Apcnt_1057968,1
Apcnt_1057972,1
Apcnt_1057980,1
Apcnt_1058000,1
Apcnt_1058012,1
Apcnt_1058020,1
Apcnt_1058032,1
Apcnt_1058040,1
Apcnt_1058044,1
Apcnt_1058092,1
Apcnt_1058096,1
Apcnt_1058108,1
Apcnt_1058136,1
Apcnt_1058144,1
Apcnt_1058152,1
Apcnt_1058160,1
Apcnt_1058164,1
Apcnt_1058180,1
Apcnt_1058216,1
Apcnt_1058248,1
Apcnt_1058256,1
Apcnt_1058280,1
Apcnt_1058304,1
Apcnt_1058308,1
Apcnt_1058320,1
Apcnt_1058324,1
Apcnt_1058336,1
Apcnt_1058344,1
Apcnt_1058364,1
Apcnt_1058372,1
Apcnt_1058384,1
Apcnt_1058432,1
Apcnt_1058448,1
Apcnt_1058456,1
Apcnt_1058472,1
Apcnt_1058476,1
Apcnt_1058480,1
Apcnt_1058512,1
Apcnt_1058532,1
Apcnt_1058548,1
Apcnt_1058584,1
Apcnt_1058596,1
Apcnt_1058600,1
Apcnt_1058628,1
Apcnt_1058636,1
Apcnt_1058640,1
Apcnt_1058656,1
Apcnt_1058664,1
Apcnt_1058708,1
Apcnt_1058712,1
Apcnt_1058740,1
Apcnt_1058752,1
Apcnt_1058772,1
Apcnt_1058776,1
Apcnt_1058780,1
Apcnt_1058784,1
Apcnt_1058796,1
Apcnt_1058800,1
Apcnt_1058804,1
Apcnt_1058808,1
Apcnt_1058812,1
Apcnt_1058832,1
Apcnt_1058844,1
Apcnt_1058848,1
Apcnt_1058860,1
Apcnt_1058868,1
Apcnt_1058872,1
Apcnt_1058880,1
Apcnt_1058888,1
Apcnt_1058904,1
Apcnt_1058912,1
Apcnt_1058916,1
Apcnt_1058936,1
Apcnt_1058944,1
Apcnt_1058948,1
Apcnt_1058952,1
Apcnt_1058964,1
Apcnt_1058984,1
Apcnt_1058996,1
Apcnt_1059000,1
Apcnt_1059012,1
Apcnt_1059024,1
Apcnt_1059060,1
Apcnt_1059084,1
Apcnt_1059088,1
Apcnt_1059104,1
Apcnt_1059108,1
Apcnt_1059132,1
Apcnt_1059172,1
Apcnt_1059180,1
Apcnt_1059204,1
Apcnt_1059216,1
Apcnt_1059224,1
Apcnt_1059232,1
Apcnt_1059248,1
Apcnt_1059252,1
Apcnt_1059280,1
Apcnt_1059288,1
Apcnt_1059296,1
Apcnt_1059308,1
Apcnt_1059328,1
Apcnt_1059336,1
Apcnt_1059340,1
Apcnt_1059348,1
Apcnt_1059356,1
Apcnt_1059364,1
Apcnt_1059408,1
Apcnt_1059420,1
Apcnt_1059424,1
Apcnt_1059436,1
Apcnt_1059472,1
Apcnt_1059520,1
Apcnt_1059524,1
Apcnt_1059548,1
Apcnt_1059560,1
Apcnt_1059564,1
Apcnt_1059572,1
Apcnt_1059580,1
Apcnt_1059612,1
Apcnt_1059624,1
Apcnt_1059632,1
Apcnt_1059640,1
Apcnt_1059652,1
Apcnt_1059664,1
Apcnt_1059680,1
Apcnt_1059692,1
Apcnt_1059700,1
Apcnt_1059708,1
Apcnt_1059712,1
Apcnt_1059716,1
Apcnt_1059724,1
Apcnt_1059732,1
Apcnt_1059740,1
Apcnt_1059752,1
Apcnt_1059756,1
Apcnt_1059768,1
Apcnt_1059776,1
Apcnt_1059784,1
Apcnt_1059792,1
Apcnt_1059796,1
Apcnt_1059800,1
Apcnt_1059804,1
Apcnt_1059812,1
